Column A,Column B,Column C,Column D,Column E,Column F,Column G,Column H,Column I,Column J,Column K,Column L,Column M,Column N,Column O,Column P,Column Q,Column R,Column S
Nominal A.3,Nominal B.2,Nominal C.1,2,11/5/18,,Ordinal G.2,FALSE,0.421937597,278017,109113,422563,Ordinal M.1,TRUE,45.53034643,,0.687462759,,6
Nominal A.1,Nominal B.7,Nominal C.3,2,12/9/21,-3.50135324,Ordinal G.8,FALSE,,,,613707,Ordinal M.4,,9.314713504,,,0.940946221,6
Nominal A.1,Nominal B.7,Nominal C.2,2,12/12/19,,Ordinal G.8,FALSE,,3846,943210,560383,,FALSE,34.61442926,,0.452569255,0.867012408,5
Nominal A.2,Nominal B.2,Nominal C.1,7,5/9/22,9.515830189,,FALSE,0.59810145,50985,867265,99372,,FALSE,,Nominal P.6,0.449045662,0.585686903,7
Nominal A.4,,Nominal C.1,7,11/18/17,-7.810944696,Ordinal G.1,FALSE,0.307751902,882978,,203877,,,0.734697631,Nominal P.5,0.159346853,,
Nominal A.3,Nominal B.6,Nominal C.3,4,9/1/23,-4.290417371,,TRUE,0.264103313,843754,196588,553354,,,,Nominal P.1,0.250413005,0.437649804,
Nominal A.3,Nominal B.1,Nominal C.2,2,5/11/20,-1.164048501,,FALSE,,692473,,882319,,FALSE,11.89407911,Nominal P.2,0.792188186,0.876433474,3
Nominal A.5,Nominal B.7,Nominal C.2,0,11/25/18,-6.403632319,,FALSE,0.308123034,,226050,570517,,,36.24453914,Nominal P.4,0.186616363,,
Nominal A.2,Nominal B.6,Nominal C.1,1,3/23/21,-8.171269866,Ordinal G.6,FALSE,0.822221188,,,457439,,TRUE,34.06267625,,,0.55058268,
Nominal A.4,Nominal B.6,Nominal C.3,3,4/22/16,-5.485706303,Ordinal G.5,FALSE,0.589435051,,642929,37098,,,38.11567933,,0.424372684,0.335128138,4
Nominal A.5,Nominal B.4,Nominal C.2,7,5/23/23,3.889950186,Ordinal G.8,FALSE,0.693608601,567228,,115840,Ordinal M.1,TRUE,,Nominal P.2,,0.441639795,
Nominal A.4,Nominal B.5,Nominal C.1,3,7/29/20,,Ordinal G.6,FALSE,0.765468372,,,937889,,,20.36787456,,0.375285761,0.120037977,
Nominal A.4,Nominal B.1,Nominal C.2,7,7/24/19,,Ordinal G.2,TRUE,,772171,281213,330065,Ordinal M.2,,42.18673305,Nominal P.6,0.992254399,0.177925436,
Nominal A.5,Nominal B.1,Nominal C.1,1,12/15/20,,Ordinal G.4,TRUE,0.021266234,647299,940949,615425,,,12.38471125,Nominal P.2,0.027859269,0.993485892,
Nominal A.3,Nominal B.1,Nominal C.3,4,10/30/16,-3.798082507,Ordinal G.2,TRUE,0.459589792,365579,788958,,,TRUE,,Nominal P.4,0.063598286,0.954757476,9
Nominal A.2,Nominal B.5,Nominal C.2,3,12/4/19,-8.713532856,Ordinal G.7,FALSE,0.837192844,361726,662810,898088,,FALSE,25.46270295,,0.395630209,0.852041529,1
Nominal A.1,Nominal B.6,Nominal C.3,8,8/8/22,8.107286698,Ordinal G.8,TRUE,0.697084257,125412,,396404,,,28.8139732,,0.479666346,0.819825446,
Nominal A.1,Nominal B.1,Nominal C.1,5,6/30/19,2.269820577,Ordinal G.2,FALSE,0.105920845,,269099,616920,,,20.41036496,Nominal P.4,0.405918975,0.50209536,
Nominal A.1,Nominal B.1,Nominal C.3,6,5/25/20,6.413948309,,FALSE,0.628382737,787889,855109,945902,Ordinal M.1,TRUE,,Nominal P.1,0.69706601,,6
Nominal A.5,Nominal B.5,Nominal C.1,6,1/23/22,-8.299796387,,FALSE,,,764558,942044,Ordinal M.1,,,Nominal P.1,0.876968983,0.699472934,9
Nominal A.3,Nominal B.3,Nominal C.2,0,2/9/23,4.895560888,Ordinal G.1,FALSE,0.171187789,,343247,868480,,FALSE,17.16764561,Nominal P.3,0.716193715,0.365022529,1
Nominal A.2,,Nominal C.2,0,5/13/16,4.226398605,Ordinal G.2,FALSE,0.765277341,,,744278,,,45.60766891,Nominal P.6,0.415203618,0.246221824,3
Nominal A.1,Nominal B.3,Nominal C.3,0,9/28/21,5.551476464,Ordinal G.7,FALSE,0.123988778,733819,489029,40214,,TRUE,9.928573425,,0.742403962,0.542498726,3
Nominal A.4,Nominal B.5,Nominal C.1,0,12/20/17,6.909828364,Ordinal G.1,FALSE,0.173370924,408752,,432577,Ordinal M.4,TRUE,24.15801607,Nominal P.1,0.040248591,0.62083121,1
Nominal A.3,Nominal B.6,Nominal C.1,8,8/16/21,-3.453852015,Ordinal G.6,FALSE,,54765,648298,707775,Ordinal M.2,,6.789937867,Nominal P.6,0.453315478,0.198584395,0
Nominal A.1,Nominal B.7,Nominal C.2,0,7/21/16,9.29745228,,FALSE,0.89504351,382828,,236903,,FALSE,37.27832899,,0.405206828,,5
Nominal A.5,Nominal B.1,Nominal C.2,5,3/26/22,4.71237482,Ordinal G.1,FALSE,0.937706689,213596,,398659,,,16.01574963,Nominal P.1,0.914164552,0.126636548,4
Nominal A.2,Nominal B.6,Nominal C.1,5,10/20/19,-9.897965686,,TRUE,,,104244,,,TRUE,,Nominal P.3,0.447137488,0.120908043,3
Nominal A.2,Nominal B.7,Nominal C.2,9,10/22/21,,Ordinal G.1,TRUE,0.055383662,472717,352161,,,,9.675453643,Nominal P.6,0.799001148,0.552194824,
Nominal A.5,Nominal B.5,Nominal C.3,1,11/29/18,2.380247814,Ordinal G.1,FALSE,,278573,,,,TRUE,,,0.200842528,0.703215973,
Nominal A.2,Nominal B.7,Nominal C.2,3,3/12/23,5.584190807,Ordinal G.7,FALSE,,923907,905764,218620,,,32.11493917,,0.6041644,0.543704377,7
Nominal A.2,Nominal B.4,Nominal C.2,3,2/23/17,3.354620019,Ordinal G.4,FALSE,0.234286381,887047,,,Ordinal M.4,TRUE,,Nominal P.2,0.432208518,,4
Nominal A.1,Nominal B.5,Nominal C.1,8,12/10/22,6.205982051,,FALSE,,,113554,350602,Ordinal M.4,,5.984238966,,0.953746198,0.54151513,2
Nominal A.1,Nominal B.1,Nominal C.3,5,5/1/22,,,TRUE,,,588796,841340,Ordinal M.3,FALSE,22.24025545,Nominal P.5,0.968621314,,
Nominal A.5,Nominal B.3,Nominal C.3,1,6/15/21,-4.828350167,Ordinal G.5,FALSE,,984598,74024,609001,,FALSE,39.74642369,Nominal P.2,0.513243959,,4
Nominal A.3,Nominal B.2,Nominal C.2,0,5/8/16,2.322052829,Ordinal G.7,FALSE,0.764207329,736813,792722,392639,Ordinal M.2,,36.6577332,Nominal P.5,0.210015888,,0
Nominal A.4,Nominal B.5,Nominal C.1,4,6/16/18,,Ordinal G.5,FALSE,0.61242886,,,277060,Ordinal M.4,TRUE,21.81447744,Nominal P.1,0.15281552,0.534628684,7
Nominal A.1,Nominal B.7,Nominal C.1,7,4/24/22,,Ordinal G.3,FALSE,0.940243699,,,56188,,FALSE,,Nominal P.3,0.226461674,0.992526077,1
Nominal A.3,Nominal B.4,Nominal C.1,8,10/6/19,0.472794148,,TRUE,,951287,865999,454599,,,0.561130249,,0.976915513,,
Nominal A.3,Nominal B.7,Nominal C.3,4,12/9/16,-9.989664007,Ordinal G.1,TRUE,0.123589889,,,71622,,FALSE,15.65919989,,0.813182522,0.657439742,4
Nominal A.1,Nominal B.7,Nominal C.1,2,9/11/18,-4.814545475,Ordinal G.7,FALSE,0.232667625,471580,773063,724087,,,,,,0.723206681,
Nominal A.1,Nominal B.2,Nominal C.3,9,9/23/21,3.602619475,,FALSE,,746231,364540,149449,,,26.56722021,,0.821977507,0.021693128,
Nominal A.4,Nominal B.7,Nominal C.2,7,2/16/18,-3.024485243,Ordinal G.8,FALSE,0.850879613,649081,212954,,,FALSE,,,0.107120595,0.620048797,7
Nominal A.1,,Nominal C.1,9,3/4/17,-9.837604121,,TRUE,,,283915,881699,Ordinal M.2,FALSE,37.3234876,Nominal P.4,0.005274102,0.848625402,
Nominal A.3,Nominal B.4,Nominal C.1,3,4/23/18,,Ordinal G.3,TRUE,0.641277213,898627,,,Ordinal M.1,,16.68172647,Nominal P.6,0.262869643,,3
Nominal A.3,Nominal B.7,Nominal C.3,3,3/27/23,-3.379199496,Ordinal G.2,FALSE,0.285362251,85301,,595652,Ordinal M.2,,46.91325502,Nominal P.6,0.50566488,0.671515534,
Nominal A.5,Nominal B.3,Nominal C.2,1,1/8/19,1.1240085,Ordinal G.1,FALSE,0.027839289,173766,18557,409412,Ordinal M.1,,18.36997474,Nominal P.1,0.283870087,0.266308524,5
Nominal A.2,Nominal B.7,Nominal C.2,5,10/6/22,0.375438841,Ordinal G.6,FALSE,,289091,524398,425954,,TRUE,15.45721727,Nominal P.5,,,2
Nominal A.5,Nominal B.1,Nominal C.2,1,8/17/22,-5.492952279,,TRUE,0.918279337,,846332,159279,,TRUE,18.13996909,Nominal P.3,0.871855072,0.841168679,
Nominal A.3,Nominal B.4,Nominal C.1,2,11/8/23,1.34096714,Ordinal G.6,TRUE,0.507673941,810230,,880763,,,31.70306606,Nominal P.5,0.267344573,0.845111876,
Nominal A.5,Nominal B.5,Nominal C.1,6,2/19/18,-9.699156575,Ordinal G.5,FALSE,,742766,327241,,Ordinal M.1,,31.66438029,,0.501343017,0.245308534,9
Nominal A.1,Nominal B.4,Nominal C.3,7,6/11/21,-8.971204457,Ordinal G.6,FALSE,0.912477865,382628,235765,134805,Ordinal M.4,,48.54109886,Nominal P.5,0.213132946,0.448007423,1
Nominal A.4,Nominal B.2,Nominal C.3,0,5/1/16,,Ordinal G.4,TRUE,0.984914214,333663,390389,572647,,FALSE,15.73575008,,0.778908315,,5
Nominal A.1,Nominal B.4,Nominal C.1,3,10/31/16,7.631221227,,FALSE,0.522165926,850334,,156627,,,11.52050813,,0.795424943,0.790659698,0
Nominal A.1,Nominal B.4,Nominal C.3,2,8/14/23,,Ordinal G.6,TRUE,0.537137015,485388,726462,558336,,,11.55767019,Nominal P.2,,,5
Nominal A.1,Nominal B.4,Nominal C.3,0,11/2/16,7.746521083,Ordinal G.7,FALSE,0.128379415,402831,397201,,,FALSE,42.15929441,Nominal P.2,,,6
Nominal A.1,Nominal B.4,Nominal C.1,4,2/19/18,-4.752396052,,FALSE,0.443575104,,283902,942743,Ordinal M.2,TRUE,24.28075983,Nominal P.2,0.192988293,0.22297233,3
Nominal A.5,Nominal B.4,Nominal C.2,6,11/28/17,3.475424748,Ordinal G.1,FALSE,,255245,,385580,,FALSE,42.07820718,,0.361909059,0.931903255,
Nominal A.3,Nominal B.5,Nominal C.2,9,1/16/22,7.68354711,Ordinal G.1,FALSE,0.718480681,498295,,62025,,,9.576936275,,0.468098469,0.134393257,1
Nominal A.4,Nominal B.1,Nominal C.1,5,5/15/22,5.020471646,Ordinal G.6,FALSE,0.385527384,429240,,,Ordinal M.2,,9.702272634,Nominal P.1,0.324040185,0.297602047,8
Nominal A.5,,Nominal C.3,8,4/19/23,,Ordinal G.8,FALSE,0.307006199,,228225,656290,,,,Nominal P.6,0.22969288,0.558409336,9
Nominal A.1,,Nominal C.2,1,6/14/16,-8.096425739,,TRUE,0.998878891,338736,642152,,,FALSE,32.40716999,Nominal P.4,0.714599463,0.983456942,3
Nominal A.4,Nominal B.3,Nominal C.2,2,9/6/22,-3.033916087,,FALSE,0.035316986,266882,687493,808799,,TRUE,,Nominal P.5,,0.096131045,
Nominal A.3,Nominal B.5,Nominal C.2,5,9/24/21,-7.400590972,Ordinal G.7,FALSE,0.50397123,,320085,742469,,,22.9197881,Nominal P.3,,0.821215404,9
Nominal A.1,Nominal B.1,Nominal C.1,5,10/24/17,7.805416581,Ordinal G.1,FALSE,,409436,226501,947524,,TRUE,,Nominal P.6,0.77187348,0.117946026,
Nominal A.5,Nominal B.1,Nominal C.3,9,5/4/18,8.796720297,Ordinal G.4,TRUE,0.869472745,683722,189943,349915,,,2.740279267,,0.126379623,0.424545129,7
Nominal A.1,Nominal B.3,Nominal C.1,3,1/30/23,-5.691078129,Ordinal G.3,FALSE,0.010663391,805665,,575035,,,12.51978775,Nominal P.4,,0.57471536,3
Nominal A.1,Nominal B.1,Nominal C.3,0,3/19/18,1.54888225,,FALSE,0.267677804,29452,703571,910314,,,24.09859491,Nominal P.3,0.299897034,0.107806191,
Nominal A.1,Nominal B.2,Nominal C.3,4,7/10/22,,,FALSE,,290802,606779,519152,Ordinal M.4,TRUE,5.624293411,Nominal P.6,0.820011057,0.671815054,8
Nominal A.5,,Nominal C.1,6,6/8/23,-8.970421173,,TRUE,0.26607457,693653,,95639,,,7.482231608,Nominal P.3,0.784875773,,
Nominal A.5,,Nominal C.3,4,3/12/18,4.127967195,Ordinal G.3,FALSE,0.592838609,,610784,814692,,FALSE,0.447976457,Nominal P.1,0.932608938,,3
Nominal A.3,Nominal B.1,Nominal C.3,4,5/26/20,6.42833116,Ordinal G.8,FALSE,0.129793764,392569,687608,73304,,,32.62787539,Nominal P.4,0.500439346,0.989117669,1
Nominal A.4,Nominal B.4,Nominal C.1,8,9/29/23,-8.707346156,Ordinal G.3,FALSE,0.542382048,857133,,758067,,,15.16239336,Nominal P.1,0.785038526,0.245793941,
Nominal A.4,Nominal B.6,Nominal C.1,3,12/26/23,6.985930996,,FALSE,,818284,,236055,Ordinal M.2,,11.57746014,,0.951523102,,
Nominal A.4,Nominal B.5,Nominal C.3,4,10/15/21,-9.716921882,Ordinal G.7,FALSE,,,615861,189033,Ordinal M.2,,4.720931598,,0.072106446,0.318029494,
Nominal A.5,Nominal B.5,Nominal C.1,2,8/7/18,-7.399127352,Ordinal G.7,TRUE,0.266020008,822010,,741183,Ordinal M.2,FALSE,21.33897105,,0.010553077,0.870215411,7
Nominal A.3,Nominal B.5,Nominal C.3,6,3/18/22,-6.883490519,Ordinal G.5,FALSE,0.258574942,,,175764,,FALSE,,Nominal P.4,,,
Nominal A.4,Nominal B.6,Nominal C.1,4,3/5/21,-7.327335734,Ordinal G.3,FALSE,,465263,638640,254376,,FALSE,39.80112871,Nominal P.3,0.945135388,0.888600233,6
Nominal A.4,Nominal B.3,Nominal C.3,0,6/21/19,4.542405983,Ordinal G.2,TRUE,0.591300956,393084,,,,,33.81591305,Nominal P.4,0.092638413,0.657670371,8
Nominal A.1,Nominal B.2,Nominal C.1,5,11/17/19,-5.627961435,,FALSE,0.220723642,627484,304438,,Ordinal M.2,FALSE,5.495250957,,0.732326203,0.675346036,
Nominal A.4,Nominal B.4,Nominal C.1,3,2/23/21,,,FALSE,,197574,,297149,,,9.841306357,Nominal P.5,0.484315297,0.120037733,3
Nominal A.2,Nominal B.7,Nominal C.3,1,10/28/16,-1.409812999,,FALSE,0.831443719,664736,307202,116404,Ordinal M.4,,,,0.121514834,0.711771693,
Nominal A.2,Nominal B.2,Nominal C.2,9,11/11/18,-1.935146597,Ordinal G.5,FALSE,0.316554049,762998,949579,893255,Ordinal M.3,,,Nominal P.6,0.346276445,0.886823233,7
Nominal A.1,Nominal B.5,Nominal C.3,3,10/27/18,-0.766501081,,FALSE,,818660,82550,192208,,FALSE,48.69966741,Nominal P.4,0.448295091,,9
Nominal A.2,Nominal B.6,Nominal C.3,3,7/11/23,,Ordinal G.5,TRUE,,,,265933,,,,Nominal P.4,0.932917553,0.001059429,0
Nominal A.3,Nominal B.6,Nominal C.3,0,7/10/18,-8.541848535,Ordinal G.8,FALSE,0.631294998,,,674720,,,48.65472201,,0.621755322,,7
Nominal A.4,,Nominal C.1,0,10/23/20,,,FALSE,0.65513011,708663,374978,999469,,TRUE,,Nominal P.6,0.847458938,0.445523078,2
Nominal A.5,Nominal B.1,Nominal C.2,0,1/11/19,5.292665222,,FALSE,0.640241023,302827,421955,533690,,,37.99863139,Nominal P.3,0.279685986,0.737237995,
Nominal A.1,Nominal B.6,Nominal C.3,9,6/29/18,5.262656266,,FALSE,0.706558266,112294,52984,855461,,TRUE,0.962097853,Nominal P.5,0.151499796,0.40660677,5
Nominal A.4,Nominal B.3,Nominal C.3,9,2/2/17,-0.703423145,Ordinal G.5,FALSE,,758875,,267669,Ordinal M.3,TRUE,,,0.704490906,0.281985851,
Nominal A.2,Nominal B.4,Nominal C.3,1,9/28/22,-2.794836534,Ordinal G.1,TRUE,,123198,,597775,Ordinal M.3,TRUE,28.77278784,Nominal P.1,0.240717505,0.602887325,
Nominal A.3,Nominal B.2,Nominal C.2,9,11/2/18,-7.972407077,Ordinal G.4,FALSE,0.654929639,563667,,,Ordinal M.3,FALSE,9.900021011,Nominal P.2,0.279557806,0.332539909,7
Nominal A.5,Nominal B.2,Nominal C.2,2,10/15/22,,Ordinal G.2,TRUE,0.938215145,68310,,543654,Ordinal M.2,,,Nominal P.6,,0.246000362,1
Nominal A.1,Nominal B.1,Nominal C.2,5,3/2/22,,,TRUE,0.922742949,652833,331315,,,TRUE,38.2400529,,0.544508054,0.807606164,5
Nominal A.4,Nominal B.2,Nominal C.3,7,7/1/19,,Ordinal G.6,FALSE,,526320,,367450,,FALSE,45.60740649,,0.691767305,0.413473523,9
Nominal A.2,Nominal B.1,Nominal C.1,8,9/12/18,,Ordinal G.3,FALSE,,,,120274,,TRUE,41.78632847,Nominal P.3,0.87721594,0.571670235,7
Nominal A.2,Nominal B.4,Nominal C.2,0,6/24/18,-8.626707639,Ordinal G.8,FALSE,,293008,526988,684379,Ordinal M.2,,32.52748339,Nominal P.2,0.259042486,0.691634008,
Nominal A.1,,Nominal C.1,1,10/1/21,,Ordinal G.2,FALSE,0.431269288,233431,865825,855661,,FALSE,18.14163413,,0.046223376,0.216375797,9
Nominal A.1,Nominal B.6,Nominal C.3,6,7/14/18,5.670317538,Ordinal G.5,TRUE,0.384887451,732298,,312795,,,,Nominal P.5,0.291212192,0.165629458,4
Nominal A.1,Nominal B.1,Nominal C.3,8,4/10/16,-8.437479578,,FALSE,,376596,728529,901025,,,,,0.49976676,,4
Nominal A.2,,Nominal C.3,0,8/24/22,,Ordinal G.7,FALSE,0.415950615,386650,,,,TRUE,6.130222287,Nominal P.6,0.328951277,0.348430247,4
Nominal A.5,Nominal B.1,Nominal C.2,8,4/22/21,7.610197757,,FALSE,0.97250342,571162,61012,125622,Ordinal M.1,,23.30221296,Nominal P.5,,0.944222441,0
Nominal A.2,Nominal B.1,Nominal C.2,7,7/10/22,3.881198733,Ordinal G.5,FALSE,0.963495915,855354,,,Ordinal M.3,,31.38510647,,0.878552179,0.553906628,
Nominal A.3,Nominal B.2,Nominal C.1,7,9/29/21,3.123984083,Ordinal G.1,FALSE,,721051,,264797,Ordinal M.3,,33.43791538,,0.714014615,0.238612477,
Nominal A.5,Nominal B.7,Nominal C.2,8,7/20/18,-7.383256809,Ordinal G.8,FALSE,,933113,,740087,,,,,0.777873927,0.874723089,
Nominal A.3,Nominal B.3,Nominal C.3,6,2/7/20,8.555871746,,FALSE,,242333,,492366,,,11.81167996,Nominal P.1,0.988500832,0.519424686,
Nominal A.1,Nominal B.5,Nominal C.3,3,5/7/18,,Ordinal G.7,TRUE,,303488,56211,922194,,FALSE,17.53516468,Nominal P.5,0.698899708,0.325076785,
Nominal A.1,Nominal B.7,Nominal C.1,2,3/12/17,-1.803687963,Ordinal G.8,FALSE,0.661092033,436677,,749506,,,1.68581129,,0.14062389,0.216359331,
Nominal A.1,,Nominal C.2,1,1/9/18,4.095726332,Ordinal G.2,FALSE,,748555,369434,918897,,TRUE,36.75595598,,0.073094168,0.931992349,
Nominal A.3,Nominal B.1,Nominal C.1,0,6/15/23,3.989231859,,FALSE,,910267,,596838,Ordinal M.4,FALSE,46.43561385,Nominal P.5,0.355273527,0.134403018,
Nominal A.4,Nominal B.4,Nominal C.2,1,11/17/18,,Ordinal G.7,FALSE,0.002454086,725999,148978,48227,,,,Nominal P.3,0.42296326,0.091365993,4
Nominal A.1,Nominal B.7,Nominal C.1,7,8/19/22,-0.018206193,Ordinal G.3,FALSE,,209171,,155711,,,20.5474473,,0.114968458,0.497199175,6
Nominal A.3,Nominal B.6,Nominal C.3,7,10/31/22,,Ordinal G.2,FALSE,,,,,Ordinal M.1,TRUE,39.62878204,Nominal P.1,0.318678074,0.039766002,
Nominal A.4,Nominal B.4,Nominal C.2,9,3/18/21,2.995065925,,FALSE,0.847261217,,128585,709381,,TRUE,28.68443536,Nominal P.2,0.263896865,0.420683221,5
Nominal A.2,Nominal B.4,Nominal C.1,1,8/8/21,-1.711429105,Ordinal G.3,FALSE,0.678302807,371454,501705,321828,,TRUE,,Nominal P.2,0.297542043,0.234447987,
Nominal A.3,Nominal B.4,Nominal C.2,6,6/26/19,,Ordinal G.8,FALSE,,506582,926284,329736,,,,Nominal P.2,0.610976803,0.517953395,7
Nominal A.1,Nominal B.3,Nominal C.1,7,7/13/20,4.577732983,Ordinal G.5,FALSE,0.774628551,,806609,,Ordinal M.2,TRUE,48.32716244,Nominal P.4,0.307435911,0.689562035,
Nominal A.4,Nominal B.1,Nominal C.3,0,3/1/20,2.830900536,,FALSE,,,,913959,Ordinal M.2,TRUE,40.50291303,Nominal P.4,0.809604449,,2
Nominal A.3,Nominal B.6,Nominal C.3,5,4/11/22,-2.567785336,Ordinal G.1,FALSE,0.134502614,631465,286150,,,,37.87584814,,0.371021747,0.786686681,9
Nominal A.4,,Nominal C.1,9,4/23/20,,,FALSE,0.767456028,723719,750652,999554,,TRUE,8.023136186,,0.82062516,,8
Nominal A.1,,Nominal C.2,4,9/13/21,6.11303962,Ordinal G.2,FALSE,0.561852517,285892,414291,245364,Ordinal M.2,,35.82966539,Nominal P.1,0.544188418,0.020275238,6
Nominal A.3,Nominal B.1,Nominal C.2,1,4/1/20,,Ordinal G.1,FALSE,0.727774273,273398,78281,141046,,TRUE,36.08352272,,0.917873359,0.905403553,7
Nominal A.1,Nominal B.6,Nominal C.1,7,2/25/23,,Ordinal G.7,FALSE,,633559,530317,224556,Ordinal M.3,FALSE,23.40080931,Nominal P.4,0.576728776,,
Nominal A.3,Nominal B.2,Nominal C.3,6,11/4/19,,Ordinal G.8,FALSE,0.179014834,544730,606814,975123,,FALSE,7.877852983,Nominal P.4,,0.114819799,1
Nominal A.4,Nominal B.4,Nominal C.2,3,7/17/20,2.718217095,,TRUE,0.816843324,242218,412259,,,TRUE,24.6753876,Nominal P.1,0.399197224,,4
Nominal A.5,,Nominal C.3,9,7/16/23,1.274248872,Ordinal G.1,FALSE,,306015,883298,521600,,FALSE,41.81471308,Nominal P.6,0.128491916,0.988211127,7
Nominal A.1,Nominal B.6,Nominal C.3,8,11/3/20,5.190800681,Ordinal G.5,FALSE,0.139336641,,834176,650969,,TRUE,45.01344843,,0.543012271,0.937952555,7
Nominal A.5,Nominal B.7,Nominal C.1,4,4/18/20,0.569683402,,FALSE,0.503306009,209856,446653,633395,,FALSE,48.89620347,,0.68402553,0.53398977,
Nominal A.1,Nominal B.1,Nominal C.2,1,6/21/19,6.065857885,Ordinal G.8,FALSE,,443340,261658,403675,Ordinal M.4,,,,0.919667236,0.484103053,3
Nominal A.4,Nominal B.7,Nominal C.1,5,4/22/22,-0.138453575,,TRUE,,337241,429738,414067,,,,,0.715590185,0.905443371,4
Nominal A.5,Nominal B.4,Nominal C.2,2,6/9/20,,Ordinal G.1,FALSE,,366900,772579,563238,Ordinal M.3,FALSE,14.98663438,Nominal P.3,0.053460712,0.347644592,
Nominal A.5,Nominal B.4,Nominal C.2,2,5/10/23,4.768498356,,TRUE,0.347646056,17447,301575,875065,Ordinal M.1,,14.13997635,Nominal P.1,0.810336017,0.059348092,6
Nominal A.1,Nominal B.2,Nominal C.2,9,5/9/17,-0.181467791,Ordinal G.4,FALSE,0.908626301,278414,,379504,,TRUE,8.308904841,Nominal P.4,0.043335665,,9
Nominal A.2,Nominal B.2,Nominal C.1,3,5/9/16,2.781278746,Ordinal G.8,FALSE,,124632,,375728,,,,,0.255394607,0.67797297,9
Nominal A.2,Nominal B.2,Nominal C.2,2,2/10/16,-5.602728734,Ordinal G.1,FALSE,0.150376771,768552,,87007,,FALSE,,Nominal P.1,0.125072526,0.945818774,7
Nominal A.1,,Nominal C.2,3,6/9/21,-4.099219428,,FALSE,,49573,442384,,,,25.55756552,Nominal P.6,0.177790177,,2
Nominal A.4,Nominal B.1,Nominal C.2,7,6/12/21,-7.708667395,,TRUE,0.777565999,,152447,490559,,,,Nominal P.3,0.306009552,0.125795108,4
Nominal A.1,Nominal B.5,Nominal C.3,9,2/1/20,4.78800473,Ordinal G.3,TRUE,0.645805278,,228759,130177,,TRUE,20.49231515,Nominal P.6,0.56255155,0.689111265,
Nominal A.3,Nominal B.7,Nominal C.1,8,6/8/21,,,TRUE,0.02366019,,773063,554615,Ordinal M.4,FALSE,19.69160028,Nominal P.3,0.631969852,,7
Nominal A.5,Nominal B.3,Nominal C.3,7,9/27/17,1.93431926,Ordinal G.3,TRUE,0.856234497,832808,529845,586585,Ordinal M.1,,5.185921836,,0.986831703,0.384077023,3
Nominal A.5,Nominal B.5,Nominal C.3,3,12/6/21,-7.72630059,,FALSE,0.091245549,967776,801317,412396,,FALSE,6.719897516,,0.23880795,0.453696924,4
Nominal A.5,Nominal B.3,Nominal C.1,1,5/19/22,8.608481519,Ordinal G.6,FALSE,0.946073199,206559,,781540,,TRUE,48.27764767,,0.118749128,0.115586015,1
Nominal A.5,Nominal B.6,Nominal C.3,9,3/13/19,9.718826728,Ordinal G.7,FALSE,,880362,,392327,,,10.28168874,Nominal P.5,0.562079134,0.951046984,5
Nominal A.4,Nominal B.7,Nominal C.2,7,12/20/17,,,FALSE,0.693584355,,,10662,Ordinal M.2,,,Nominal P.4,0.247045521,,
Nominal A.5,Nominal B.1,Nominal C.2,2,4/16/18,2.133626805,Ordinal G.5,TRUE,,907986,279797,214921,,FALSE,19.40571775,Nominal P.4,0.319313012,0.913032985,
Nominal A.2,,Nominal C.3,5,3/13/18,3.963435427,,FALSE,,142472,797838,652703,,,,Nominal P.6,0.592163677,0.240650988,6
Nominal A.4,Nominal B.2,Nominal C.1,8,7/24/18,,Ordinal G.4,FALSE,0.095038965,654558,258546,640519,,,,,0.958102195,0.024637498,
Nominal A.2,Nominal B.7,Nominal C.1,0,6/13/22,,,FALSE,0.984624134,373063,295126,457887,,,,Nominal P.5,0.324990391,,
Nominal A.1,Nominal B.5,Nominal C.3,8,10/11/18,0.627508691,Ordinal G.7,TRUE,,810471,205002,168094,,,3.305783199,Nominal P.2,0.335714331,,0
Nominal A.2,Nominal B.6,Nominal C.1,9,4/25/20,-1.572804451,Ordinal G.8,TRUE,,260742,390482,444522,,,,Nominal P.1,0.312126839,0.287951242,
Nominal A.3,Nominal B.6,Nominal C.1,0,12/23/21,,,FALSE,,,,281153,,,,Nominal P.1,0.879709298,0.537183358,0
Nominal A.2,Nominal B.4,Nominal C.1,1,12/14/19,,Ordinal G.3,FALSE,0.80768043,747826,448993,348385,,,15.3297726,Nominal P.2,0.349429012,0.212488896,
Nominal A.1,Nominal B.1,Nominal C.3,5,8/4/17,-9.136508271,Ordinal G.2,FALSE,,704371,579952,805785,,,1.132244693,Nominal P.4,0.495258757,,
Nominal A.4,Nominal B.5,Nominal C.2,2,10/16/22,,,FALSE,0.862273546,266634,,637933,,TRUE,22.24734291,Nominal P.2,0.388399083,0.402505979,6
Nominal A.3,Nominal B.6,Nominal C.1,8,6/11/18,-0.648428955,Ordinal G.8,FALSE,0.454022228,771286,328584,906759,,FALSE,41.00830815,Nominal P.6,0.888483467,0.67259276,9
Nominal A.4,Nominal B.7,Nominal C.2,2,1/28/23,-3.247361924,Ordinal G.5,TRUE,0.948864344,965701,955287,972982,,,8.667124389,Nominal P.6,0.144908063,0.823583197,9
Nominal A.5,Nominal B.2,Nominal C.1,9,8/22/16,-1.187757524,Ordinal G.2,FALSE,0.337032159,612700,143709,779430,,TRUE,35.8784751,,0.229917666,0.849583968,2
